date,fund,return
2022-03-08,Equity Minimum Variance + Sentiment,-0.01493372
2022-03-09,Equity Minimum Variance + Sentiment,0.00513664
2022-03-10,Equity Minimum Variance + Sentiment,0.00093053
2022-03-11,Equity Minimum Variance + Sentiment,-0.00547575
2022-03-14,Equity Minimum Variance + Sentiment,-0.0015499
2022-03-15,Equity Minimum Variance + Sentiment,0.00881576
2022-03-16,Equity Minimum Variance + Sentiment,0.00257434
2022-03-17,Equity Minimum Variance + Sentiment,0.01192578
2022-03-18,Equity Minimum Variance + Sentiment,0.00396392
2022-03-21,Equity Minimum Variance + Sentiment,0.00273056
2022-03-22,Equity Minimum Variance + Sentiment,0.0035868
2022-03-23,Equity Minimum Variance + Sentiment,-0.00713105
2022-03-24,Equity Minimum Variance + Sentiment,0.00641538
2022-03-25,Equity Minimum Variance + Sentiment,0.00722
2022-03-28,Equity Minimum Variance + Sentiment,0.0066716
2022-03-29,Equity Minimum Variance + Sentiment,0.01203401
2022-03-30,Equity Minimum Variance + Sentiment,0.00353772
2022-03-31,Equity Minimum Variance + Sentiment,-0.00844665
2022-04-01,Equity Minimum Variance + Sentiment,0.01014112
2022-04-04,Equity Minimum Variance + Sentiment,0.00301486
2022-04-05,Equity Minimum Variance + Sentiment,-0.00363775
2022-04-06,Equity Minimum Variance + Sentiment,0.01306759
2022-04-07,Equity Minimum Variance + Sentiment,0.00329007
2022-04-08,Equity Minimum Variance + Sentiment,0.00531259
2022-04-11,Equity Minimum Variance + Sentiment,-0.00895944
2022-04-12,Equity Minimum Variance + Sentiment,-0.00266715
2022-04-13,Equity Minimum Variance + Sentiment,0.003785
2022-04-14,Equity Minimum Variance + Sentiment,0.0030553
2022-04-18,Equity Minimum Variance + Sentiment,-0.00712779
2022-04-19,Equity Minimum Variance + Sentiment,0.0094769
2022-04-20,Equity Minimum Variance + Sentiment,0.00361289
2022-04-21,Equity Minimum Variance + Sentiment,-0.00219063
2022-04-22,Equity Minimum Variance + Sentiment,-0.01435187
2022-04-25,Equity Minimum Variance + Sentiment,-0.000385
2022-04-26,Equity Minimum Variance + Sentiment,-0.01729227
2022-04-27,Equity Minimum Variance + Sentiment,-0.00535373
2022-04-28,Equity Minimum Variance + Sentiment,0.01385304
2022-04-29,Equity Minimum Variance + Sentiment,-0.03180292
2022-05-02,Equity Minimum Variance + Sentiment,0.00073534
2022-05-03,Equity Minimum Variance + Sentiment,0.00342797
2022-05-04,Equity Minimum Variance + Sentiment,0.02100642
2022-05-05,Equity Minimum Variance + Sentiment,-0.01303705
2022-05-06,Equity Minimum Variance + Sentiment,-0.00854363
2022-05-09,Equity Minimum Variance + Sentiment,-0.01075416
2022-05-10,Equity Minimum Variance + Sentiment,-0.00918917
2022-05-11,Equity Minimum Variance + Sentiment,0.00503438
2022-05-12,Equity Minimum Variance + Sentiment,0.00716375
2022-05-13,Equity Minimum Variance + Sentiment,0.0079501
2022-05-16,Equity Minimum Variance + Sentiment,0.00645345
2022-05-17,Equity Minimum Variance + Sentiment,-0.00711685
2022-05-18,Equity Minimum Variance + Sentiment,-0.0236101
2022-05-19,Equity Minimum Variance + Sentiment,-0.00646519
2022-05-20,Equity Minimum Variance + Sentiment,0.0023456
2022-05-23,Equity Minimum Variance + Sentiment,0.01327982
2022-05-24,Equity Minimum Variance + Sentiment,0.01140047
2022-05-25,Equity Minimum Variance + Sentiment,0.00276788
2022-05-26,Equity Minimum Variance + Sentiment,0.00509687
2022-05-27,Equity Minimum Variance + Sentiment,0.01058162
2022-05-31,Equity Minimum Variance + Sentiment,-0.00678728
2022-06-01,Equity Minimum Variance + Sentiment,-0.00757998
2022-06-02,Equity Minimum Variance + Sentiment,0.00710562
2022-06-03,Equity Minimum Variance + Sentiment,-0.00720664
2022-06-06,Equity Minimum Variance + Sentiment,-0.00384098
2022-06-07,Equity Minimum Variance + Sentiment,0.00733692
2022-06-08,Equity Minimum Variance + Sentiment,-0.01088631
2022-06-09,Equity Minimum Variance + Sentiment,-0.01968126
2022-06-10,Equity Minimum Variance + Sentiment,-0.00986013
2022-06-13,Equity Minimum Variance + Sentiment,-0.03160252
2022-06-14,Equity Minimum Variance + Sentiment,-0.01197531
2022-06-15,Equity Minimum Variance + Sentiment,0.0047209
2022-06-16,Equity Minimum Variance + Sentiment,-0.00826216
2022-06-17,Equity Minimum Variance + Sentiment,-0.00313279
2022-06-21,Equity Minimum Variance + Sentiment,0.02278844
2022-06-22,Equity Minimum Variance + Sentiment,0.00501206
2022-06-23,Equity Minimum Variance + Sentiment,0.01540706
2022-06-24,Equity Minimum Variance + Sentiment,0.01502285
2022-06-27,Equity Minimum Variance + Sentiment,-0.00261205
2022-06-28,Equity Minimum Variance + Sentiment,-0.01140999
2022-06-29,Equity Minimum Variance + Sentiment,0.00230395
2022-06-30,Equity Minimum Variance + Sentiment,-0.00480772
2022-07-01,Equity Minimum Variance + Sentiment,0.01337709
2022-07-05,Equity Minimum Variance + Sentiment,-0.00369497
2022-07-06,Equity Minimum Variance + Sentiment,0.00211845
2022-07-07,Equity Minimum Variance + Sentiment,0.00212607
2022-07-08,Equity Minimum Variance + Sentiment,-0.00224589
2022-07-11,Equity Minimum Variance + Sentiment,-0.00027034
2022-07-12,Equity Minimum Variance + Sentiment,-0.00501527
2022-07-13,Equity Minimum Variance + Sentiment,-0.00295811
2022-07-14,Equity Minimum Variance + Sentiment,-0.00087283
2022-07-15,Equity Minimum Variance + Sentiment,0.01168451
2022-07-18,Equity Minimum Variance + Sentiment,-0.01234997
2022-07-19,Equity Minimum Variance + Sentiment,0.01270797
2022-07-20,Equity Minimum Variance + Sentiment,-0.00664972
2022-07-21,Equity Minimum Variance + Sentiment,0.00062304
2022-07-22,Equity Minimum Variance + Sentiment,-0.00015843
2022-07-25,Equity Minimum Variance + Sentiment,0.00192444
2022-07-26,Equity Minimum Variance + Sentiment,-0.00250699
2022-07-27,Equity Minimum Variance + Sentiment,0.00417879
2022-07-28,Equity Minimum Variance + Sentiment,0.00988013
2022-07-29,Equity Minimum Variance + Sentiment,0.002875
2022-08-01,Equity Minimum Variance + Sentiment,-0.00438398
2022-08-02,Equity Minimum Variance + Sentiment,-0.00833229
2022-08-03,Equity Minimum Variance + Sentiment,0.01056095
2022-08-04,Equity Minimum Variance + Sentiment,-0.00527758
2022-08-05,Equity Minimum Variance + Sentiment,-0.00255396
2022-08-08,Equity Minimum Variance + Sentiment,0.00275852
2022-08-09,Equity Minimum Variance + Sentiment,0.00290561
2022-08-10,Equity Minimum Variance + Sentiment,0.00857872
2022-08-11,Equity Minimum Variance + Sentiment,-0.00160473
2022-08-12,Equity Minimum Variance + Sentiment,0.01546144
2022-08-15,Equity Minimum Variance + Sentiment,0.00868961
2022-08-16,Equity Minimum Variance + Sentiment,0.0125131
2022-08-17,Equity Minimum Variance + Sentiment,-0.00543649
2022-08-18,Equity Minimum Variance + Sentiment,-0.00210992
2022-08-19,Equity Minimum Variance + Sentiment,-0.00327512
2022-08-22,Equity Minimum Variance + Sentiment,-0.01466647
2022-08-23,Equity Minimum Variance + Sentiment,-0.00551361
2022-08-24,Equity Minimum Variance + Sentiment,-0.00068915
2022-08-25,Equity Minimum Variance + Sentiment,0.00733758
2022-08-26,Equity Minimum Variance + Sentiment,-0.01984341
2022-08-29,Equity Minimum Variance + Sentiment,-0.00486476
2022-08-30,Equity Minimum Variance + Sentiment,-0.00858446
2022-08-31,Equity Minimum Variance + Sentiment,-0.00531721
2022-09-01,Equity Minimum Variance + Sentiment,0.01240971
2022-09-02,Equity Minimum Variance + Sentiment,-0.01234275
2022-09-06,Equity Minimum Variance + Sentiment,-0.00385039
2022-09-07,Equity Minimum Variance + Sentiment,0.01789483
2022-09-08,Equity Minimum Variance + Sentiment,0.0003578
2022-09-09,Equity Minimum Variance + Sentiment,0.01008687
2022-09-12,Equity Minimum Variance + Sentiment,0.01068884
2022-09-13,Equity Minimum Variance + Sentiment,-0.02844453
2022-09-14,Equity Minimum Variance + Sentiment,0.00280327
2022-09-15,Equity Minimum Variance + Sentiment,-0.01147704
2022-09-16,Equity Minimum Variance + Sentiment,-0.00045231
2022-09-19,Equity Minimum Variance + Sentiment,0.0035041
2022-09-20,Equity Minimum Variance + Sentiment,-0.01270315
2022-09-21,Equity Minimum Variance + Sentiment,-0.01307812
2022-09-22,Equity Minimum Variance + Sentiment,0.00063547
2022-09-23,Equity Minimum Variance + Sentiment,-0.01475477
2022-09-26,Equity Minimum Variance + Sentiment,-0.01091772
2022-09-27,Equity Minimum Variance + Sentiment,-0.00736999
2022-09-28,Equity Minimum Variance + Sentiment,0.0183428
2022-09-29,Equity Minimum Variance + Sentiment,-0.02017623
2022-09-30,Equity Minimum Variance + Sentiment,-0.01646179
2022-10-03,Equity Minimum Variance + Sentiment,0.02517828
2022-10-04,Equity Minimum Variance + Sentiment,0.01942806
2022-10-05,Equity Minimum Variance + Sentiment,-0.00779292
2022-10-06,Equity Minimum Variance + Sentiment,-0.01311594
2022-10-07,Equity Minimum Variance + Sentiment,-0.01611153
2022-10-10,Equity Minimum Variance + Sentiment,0.00331462
2022-10-11,Equity Minimum Variance + Sentiment,0.00891473
2022-10-12,Equity Minimum Variance + Sentiment,-0.00832002
2022-10-13,Equity Minimum Variance + Sentiment,0.02156916
2022-10-14,Equity Minimum Variance + Sentiment,-0.01103581
2022-10-17,Equity Minimum Variance + Sentiment,0.01345517
2022-10-18,Equity Minimum Variance + Sentiment,0.0139356
2022-10-19,Equity Minimum Variance + Sentiment,-0.00851418
2022-10-20,Equity Minimum Variance + Sentiment,-0.00067285
2022-10-21,Equity Minimum Variance + Sentiment,0.02065764
2022-10-24,Equity Minimum Variance + Sentiment,0.01475759
2022-10-25,Equity Minimum Variance + Sentiment,0.01012415
2022-10-26,Equity Minimum Variance + Sentiment,0.01032365
2022-10-27,Equity Minimum Variance + Sentiment,0.0008556
2022-10-28,Equity Minimum Variance + Sentiment,0.02133384
2022-10-31,Equity Minimum Variance + Sentiment,-0.00810095
2022-11-01,Equity Minimum Variance + Sentiment,-0.00104404
2022-11-02,Equity Minimum Variance + Sentiment,-0.01219947
2022-11-03,Equity Minimum Variance + Sentiment,-0.00495764
2022-11-04,Equity Minimum Variance + Sentiment,0.01077156
2022-11-07,Equity Minimum Variance + Sentiment,0.00774323
2022-11-08,Equity Minimum Variance + Sentiment,0.00402776
2022-11-09,Equity Minimum Variance + Sentiment,-0.01076539
2022-11-10,Equity Minimum Variance + Sentiment,0.02753985
2022-11-11,Equity Minimum Variance + Sentiment,-0.00207006
2022-11-14,Equity Minimum Variance + Sentiment,-0.00511549
2022-11-15,Equity Minimum Variance + Sentiment,0.00987187
2022-11-16,Equity Minimum Variance + Sentiment,-0.00088957
2022-11-17,Equity Minimum Variance + Sentiment,0.00116605
2022-11-18,Equity Minimum Variance + Sentiment,0.00975834
2022-11-21,Equity Minimum Variance + Sentiment,0.00464792
2022-11-22,Equity Minimum Variance + Sentiment,0.00962151
2022-11-23,Equity Minimum Variance + Sentiment,0.00232477
2022-11-25,Equity Minimum Variance + Sentiment,0.00193831
2022-11-28,Equity Minimum Variance + Sentiment,-0.00985547
2022-11-29,Equity Minimum Variance + Sentiment,0.00288235
2022-11-30,Equity Minimum Variance + Sentiment,0.01753112
2022-12-01,Equity Minimum Variance + Sentiment,0.00211409
2022-12-02,Equity Minimum Variance + Sentiment,0.0026283
2022-12-05,Equity Minimum Variance + Sentiment,-0.00933969
2022-12-06,Equity Minimum Variance + Sentiment,-0.00652056
2022-12-07,Equity Minimum Variance + Sentiment,0.00229765
2022-12-08,Equity Minimum Variance + Sentiment,0.00439957
2022-12-09,Equity Minimum Variance + Sentiment,-0.01334334
2022-12-12,Equity Minimum Variance + Sentiment,0.0099032
2022-12-13,Equity Minimum Variance + Sentiment,0.00269419
2022-12-14,Equity Minimum Variance + Sentiment,-0.00135206
2022-12-15,Equity Minimum Variance + Sentiment,-0.01528951
2022-12-16,Equity Minimum Variance + Sentiment,-0.00788245
2022-12-19,Equity Minimum Variance + Sentiment,-0.00226802
2022-12-20,Equity Minimum Variance + Sentiment,0.00025699
2022-12-21,Equity Minimum Variance + Sentiment,0.01208455
2022-12-22,Equity Minimum Variance + Sentiment,-0.0044325
2022-12-23,Equity Minimum Variance + Sentiment,0.00429064
2022-12-27,Equity Minimum Variance + Sentiment,0.00192532
2022-12-28,Equity Minimum Variance + Sentiment,-0.01053347
2022-12-29,Equity Minimum Variance + Sentiment,0.00779423
2022-12-30,Equity Minimum Variance + Sentiment,-0.00141194
2023-01-03,Equity Minimum Variance + Sentiment,0.00303259
2023-01-04,Equity Minimum Variance + Sentiment,0.00896833
2023-01-05,Equity Minimum Variance + Sentiment,-0.00233431
2023-01-06,Equity Minimum Variance + Sentiment,0.01653562
2023-01-09,Equity Minimum Variance + Sentiment,-0.01323997
2023-01-10,Equity Minimum Variance + Sentiment,0.00231386
2023-01-11,Equity Minimum Variance + Sentiment,0.00357133
2023-01-12,Equity Minimum Variance + Sentiment,-0.00420881
2023-01-13,Equity Minimum Variance + Sentiment,0.00228741
2023-01-17,Equity Minimum Variance + Sentiment,-0.00600368
2023-01-18,Equity Minimum Variance + Sentiment,-0.01895658
2023-01-19,Equity Minimum Variance + Sentiment,-0.00424454
2023-01-20,Equity Minimum Variance + Sentiment,0.00901371
2023-01-23,Equity Minimum Variance + Sentiment,0.00304722
2023-01-24,Equity Minimum Variance + Sentiment,-0.00225362
2023-01-25,Equity Minimum Variance + Sentiment,0.00185655
2023-01-26,Equity Minimum Variance + Sentiment,0.00034187
2023-01-27,Equity Minimum Variance + Sentiment,-0.00302039
2023-01-30,Equity Minimum Variance + Sentiment,-0.0041525
2023-01-31,Equity Minimum Variance + Sentiment,0.00844271
2023-02-01,Equity Minimum Variance + Sentiment,-0.01067666
2023-02-02,Equity Minimum Variance + Sentiment,-0.00955997
2023-02-03,Equity Minimum Variance + Sentiment,-0.0077723
2023-02-06,Equity Minimum Variance + Sentiment,-0.00089544
2023-02-07,Equity Minimum Variance + Sentiment,0.00635433
2023-02-08,Equity Minimum Variance + Sentiment,-0.0076197
2023-02-09,Equity Minimum Variance + Sentiment,-0.00070251
2023-02-10,Equity Minimum Variance + Sentiment,0.01203723
2023-02-13,Equity Minimum Variance + Sentiment,0.00902997
2023-02-14,Equity Minimum Variance + Sentiment,-0.00774561
2023-02-15,Equity Minimum Variance + Sentiment,0.000492
2023-02-16,Equity Minimum Variance + Sentiment,-0.01186805
2023-02-17,Equity Minimum Variance + Sentiment,0.01159251
2023-02-21,Equity Minimum Variance + Sentiment,-0.00532325
2023-02-22,Equity Minimum Variance + Sentiment,-0.00497338
2023-02-23,Equity Minimum Variance + Sentiment,0.00065057
2023-02-24,Equity Minimum Variance + Sentiment,-0.0057695
2023-02-27,Equity Minimum Variance + Sentiment,-0.0001032
2023-02-28,Equity Minimum Variance + Sentiment,-0.00874414
2023-03-01,Equity Minimum Variance + Sentiment,-0.00314847
2023-03-02,Equity Minimum Variance + Sentiment,0.00756038
2023-03-03,Equity Minimum Variance + Sentiment,0.0063317
2023-03-06,Equity Minimum Variance + Sentiment,0.00624288
2023-03-07,Equity Minimum Variance + Sentiment,-0.01099733
2023-03-08,Equity Minimum Variance + Sentiment,-0.00494865
2023-03-09,Equity Minimum Variance + Sentiment,-0.01205812
2023-03-10,Equity Minimum Variance + Sentiment,-0.00388009
2023-03-13,Equity Minimum Variance + Sentiment,0.00738529
2023-03-14,Equity Minimum Variance + Sentiment,0.00849762
2023-03-15,Equity Minimum Variance + Sentiment,0.00345301
2023-03-16,Equity Minimum Variance + Sentiment,0.00255227
2023-03-17,Equity Minimum Variance + Sentiment,-0.01045521
2023-03-20,Equity Minimum Variance + Sentiment,0.01240927
2023-03-21,Equity Minimum Variance + Sentiment,-0.00147487
2023-03-22,Equity Minimum Variance + Sentiment,-0.01518757
2023-03-23,Equity Minimum Variance + Sentiment,0.00552246
2023-03-24,Equity Minimum Variance + Sentiment,0.01700167
2023-03-27,Equity Minimum Variance + Sentiment,0.00413294
2023-03-28,Equity Minimum Variance + Sentiment,0.00051936
2023-03-29,Equity Minimum Variance + Sentiment,0.00701045
2023-03-30,Equity Minimum Variance + Sentiment,0.00385818
2023-03-31,Equity Minimum Variance + Sentiment,0.00858159
2023-04-03,Equity Minimum Variance + Sentiment,0.00745555
2023-04-04,Equity Minimum Variance + Sentiment,0.00389875
2023-04-05,Equity Minimum Variance + Sentiment,0.01341871
2023-04-06,Equity Minimum Variance + Sentiment,0.00071119
2023-04-10,Equity Minimum Variance + Sentiment,-0.0015426
2023-04-11,Equity Minimum Variance + Sentiment,-0.00104763
2023-04-12,Equity Minimum Variance + Sentiment,0.0003863
2023-04-13,Equity Minimum Variance + Sentiment,0.00812542
2023-04-14,Equity Minimum Variance + Sentiment,-0.00526108
2023-04-17,Equity Minimum Variance + Sentiment,0.00185829
2023-04-18,Equity Minimum Variance + Sentiment,-0.0016913
2023-04-19,Equity Minimum Variance + Sentiment,0.00126466
2023-04-20,Equity Minimum Variance + Sentiment,-0.00271113
2023-04-21,Equity Minimum Variance + Sentiment,0.00571965
2023-04-24,Equity Minimum Variance + Sentiment,0.00276138
2023-04-25,Equity Minimum Variance + Sentiment,-0.00291835
2023-04-26,Equity Minimum Variance + Sentiment,-0.0179905
2023-04-27,Equity Minimum Variance + Sentiment,0.00100581
2023-04-28,Equity Minimum Variance + Sentiment,0.00297579
2023-05-01,Equity Minimum Variance + Sentiment,0.00117195
2023-05-02,Equity Minimum Variance + Sentiment,-0.00939073
2023-05-03,Equity Minimum Variance + Sentiment,-0.00836251
2023-05-04,Equity Minimum Variance + Sentiment,2.113e-05
2023-05-05,Equity Minimum Variance + Sentiment,0.01092735
2023-05-08,Equity Minimum Variance + Sentiment,-0.00136573
2023-05-09,Equity Minimum Variance + Sentiment,-0.00420007
2023-05-10,Equity Minimum Variance + Sentiment,-0.00096179
2023-05-11,Equity Minimum Variance + Sentiment,-0.00187242
2023-05-12,Equity Minimum Variance + Sentiment,0.00093397
2023-05-15,Equity Minimum Variance + Sentiment,-0.00265617
2023-05-16,Equity Minimum Variance + Sentiment,-0.01510675
2023-05-17,Equity Minimum Variance + Sentiment,-0.00028332
2023-05-18,Equity Minimum Variance + Sentiment,0.00086761
2023-05-19,Equity Minimum Variance + Sentiment,0.00067366
2023-05-22,Equity Minimum Variance + Sentiment,-0.00556485
2023-05-23,Equity Minimum Variance + Sentiment,-0.00376692
2023-05-24,Equity Minimum Variance + Sentiment,-0.00598168
2023-05-25,Equity Minimum Variance + Sentiment,-0.01216053
2023-05-26,Equity Minimum Variance + Sentiment,-0.00071844
2023-05-30,Equity Minimum Variance + Sentiment,-0.00420391
2023-05-31,Equity Minimum Variance + Sentiment,0.00655199
2023-06-01,Equity Minimum Variance + Sentiment,-0.0041952
2023-06-02,Equity Minimum Variance + Sentiment,0.01217068
2023-06-05,Equity Minimum Variance + Sentiment,0.0021971
2023-06-06,Equity Minimum Variance + Sentiment,-0.00663694
2023-06-07,Equity Minimum Variance + Sentiment,0.00241406
2023-06-08,Equity Minimum Variance + Sentiment,0.00785187
2023-06-09,Equity Minimum Variance + Sentiment,-0.00073618
2023-06-12,Equity Minimum Variance + Sentiment,-0.00150231
2023-06-13,Equity Minimum Variance + Sentiment,0.00600076
2023-06-14,Equity Minimum Variance + Sentiment,0.00021889
2023-06-15,Equity Minimum Variance + Sentiment,0.00984902
2023-06-16,Equity Minimum Variance + Sentiment,0.00203552
2023-06-20,Equity Minimum Variance + Sentiment,-0.00881306
2023-06-21,Equity Minimum Variance + Sentiment,-0.00182754
2023-06-22,Equity Minimum Variance + Sentiment,0.005391
2023-06-23,Equity Minimum Variance + Sentiment,-0.00632481
2023-06-26,Equity Minimum Variance + Sentiment,0.00254526
2023-06-27,Equity Minimum Variance + Sentiment,0.0012679
